,model,n,d,p,prop_miss,seed,d_miwae,n_epochs,sig_prior,method,time,citcio,tau_dr,tau_ols,tau_ols_ps,mul_tau_dr,mul_tau_ols,mul_tau_ols_ps
359,dlvm,1000,3,100,0.3,7,3,400,10,glm,878,True,-29.4607103717211,2.3989904765525236,0.5824064746078583,-29.460710371721103,2.5327367857406875,0.678054073966643
360,lrmf,1000,3,5,0.1,7,3,10,0.1,glm,333,True,0.9774628687435354,0.9816395851252029,0.9864992535440251,0.977462868743535,0.976732944590277,0.9762287862979422
361,lrmf,1000,3,100,0.1,7,3,10,0.1,glm,620,True,6.303780894606364,6.606928929504129,6.648378411950887,6.303780894606364,7.129205488487767,7.125321502687725
362,lrmf,1000,3,5,0.3,7,3,10,0.1,glm,337,True,1.0566577928969612,1.0555820702299314,1.1283391598408343,1.0566577928969614,0.9780612603496174,0.9774937400445286
363,lrmf,1000,3,100,0.3,7,3,10,0.1,glm,627,True,7.938452638731713,7.827775420312278,8.021871961705472,7.938452638731714,7.1766989498650835,7.171574014982053
364,lrmf,1000,3,5,0.1,7,3,400,0.1,glm,426,True,1.3557618407256709,1.354891108767653,1.35437434047817,1.355761840725671,1.4524030948611868,1.4523357236786785
365,lrmf,1000,3,100,0.1,7,3,400,0.1,glm,883,True,0.23359266482442279,0.3092538194778598,0.0782548175783262,0.23359266482442284,0.43812870485156113,0.23625114289862292
366,lrmf,1000,3,5,0.3,7,3,400,0.1,glm,426,True,1.766338291264753,1.7628968811713221,1.7624298198271962,1.7663382912647523,1.5787294686086628,1.577569934362368
367,lrmf,1000,3,100,0.3,7,3,400,0.1,glm,887,True,0.13337983665909195,0.23124984483290234,0.05315944262753902,0.13337983665909195,0.36836693095911177,0.2161203407719136
368,lrmf,1000,3,5,0.1,7,3,10,1,glm,348,True,1.3079100858892065,1.3284926460028772,1.3324333738563576,1.3079100858892065,1.1998919181076224,1.2000172415838173
369,lrmf,1000,3,100,0.1,7,3,10,1,glm,677,True,-0.18428070834916105,0.38069596932113026,0.2602779818720866,-0.18428070834916105,0.5084009972700799,0.40899616151666257
370,lrmf,1000,3,5,0.3,7,3,10,1,glm,355,True,1.0499725532415463,1.042354211913307,1.043959902995283,1.049972553241546,1.2119049627916418,1.211843022458923
371,lrmf,1000,3,100,0.3,7,3,10,1,glm,684,True,-0.7725864180200761,0.236017524408976,0.14167682150738514,-0.772586418020076,0.3719673349558776,0.29274986083926957
372,lrmf,1000,3,5,0.1,7,3,400,1,glm,435,True,1.4343099353192603,1.274215111196616,1.286610816374119,1.4343099353192605,1.348994201270679,1.3499794353796084
373,lrmf,1000,3,100,0.1,7,3,400,1,glm,895,True,-0.5403990719641615,0.18346725660484076,0.14063297502447902,-0.5403990719641615,0.29962483828096065,0.25699557707913245
374,lrmf,1000,3,5,0.3,7,3,400,1,glm,440,True,1.3284084298820336,1.1671908386234335,1.1978484144053423,1.3284084298820336,1.4059621221142833,1.4127440241391866
375,lrmf,1000,3,100,0.3,7,3,400,1,glm,897,True,-0.41904337997338426,0.2282241468870576,0.1834872534169203,-0.4190433799733843,0.2915112458859676,0.25145404595650633
376,lrmf,1000,3,5,0.1,7,3,10,10,glm,360,True,2.022823501780967,2.0491879645617286,2.0659930853367277,2.0228235017809664,1.5633267308126144,1.5692359944567316
377,lrmf,1000,3,100,0.1,7,3,10,10,glm,682,True,-0.427050742065488,0.22892571097089545,0.22826276798155518,-0.42705074206548793,0.3261554052089325,0.3441320773474111
378,lrmf,1000,3,5,0.3,7,3,10,10,glm,360,True,1.8404538207089314,1.8410090105392245,1.841004899462471,1.8404538207089312,1.4727437738984823,1.4737050608573106
379,lrmf,1000,3,100,0.3,7,3,10,10,glm,696,True,-0.5762816095931806,0.22913894333953982,0.3094343312103938,-0.5762816095931808,0.3148973701180509,0.40099637734162213
380,lrmf,1000,3,5,0.1,7,3,400,10,glm,445,True,1.3904789770379926,1.2293005287423624,1.2547005589226783,1.3904789770379928,1.4602911773650566,1.4678857929794646
381,lrmf,1000,3,100,0.1,7,3,400,10,glm,914,True,-0.32798350093003953,0.33125001641316115,0.36824466080203383,-0.3279835009300395,0.3826191696543721,0.416763873469215
382,lrmf,1000,3,5,0.3,7,3,400,10,glm,453,True,1.563774178985456,1.2554964375840318,1.277455943451586,1.5637741789854558,1.461017964193229,1.4685252905742083
383,lrmf,1000,3,100,0.3,7,3,400,10,glm,917,True,-0.4723056012086156,0.28611933004635165,0.16201575244546826,-0.4723056012086157,0.3591650673178728,0.23952410361359683
384,dlvm,1000,3,5,0.1,8,3,10,0.1,glm,367,True,1.747004271867856,1.662811642763117,1.7475111046951497,1.7470042718678558,1.4692464047299536,1.4693107281619142
385,dlvm,1000,3,100,0.1,8,3,10,0.1,glm,691,True,1.3544269522075545,1.1916424817618614,1.2997722045351177,1.354426952207554,2.8443420600409195,2.701597450736513
386,dlvm,1000,3,5,0.3,8,3,10,0.1,glm,370,True,1.8644953315263264,1.7747010661311506,1.8943281963665868,1.8644953315263268,1.4698825475187964,1.469999383614085
387,dlvm,1000,3,100,0.3,8,3,10,0.1,glm,657,True,0.8791423753719745,1.2211058252187108,1.3985731128002534,0.8791423753719747,2.7771942160697205,2.6517232933895127
388,dlvm,1000,3,5,0.1,8,3,400,0.1,glm,461,True,2.074606168285514,2.1866929237505826,2.3450666273513505,2.0746061682855137,2.497299612605713,2.6504534537174993
389,dlvm,1000,3,100,0.1,8,3,400,0.1,glm,922,True,0.29191405188112296,1.4311559293814398,0.1995855322379505,0.2919140518811229,1.874860215668768,0.3426304442189175
390,dlvm,1000,3,5,0.3,8,3,400,0.1,glm,461,True,2.4360265489556774,2.49841875990154,2.603510723831974,2.4360265489556774,2.5026321408513676,2.6574312915470117
391,dlvm,1000,3,100,0.3,8,3,400,0.1,glm,924,True,0.2665822594672352,1.3322128499962353,0.14584355738740307,0.26658225946723524,1.7353107739368996,0.2920219012715436
392,dlvm,1000,3,5,0.1,8,3,10,1,glm,376,True,2.695407243896809,2.2322418593745597,2.241793300070176,2.6954072438968093,2.267879506641684,2.3487803087662495
393,dlvm,1000,3,100,0.1,8,3,10,1,glm,720,True,-0.33945305939736853,-0.1316948095870869,0.19532142086863602,-0.33945305939736853,0.08246132588513187,0.23964655188892614
394,dlvm,1000,3,5,0.3,8,3,10,1,glm,379,True,2.9655451653878915,2.7075869030270034,2.7620553006914372,2.9655451653878915,2.3587726719512374,2.4500916612519164
395,dlvm,1000,3,100,0.3,8,3,10,1,glm,709,True,0.3564229483561306,-0.1523254327146033,0.25455882057115076,0.3564229483561307,0.18788976843885802,0.29151662849499144
396,dlvm,1000,3,5,0.1,8,3,400,1,glm,470,True,3.32835770633883,2.6907436506098996,2.810728419070589,3.3283577063388305,2.5455011253438573,2.70198047246928
397,dlvm,1000,3,100,0.1,8,3,400,1,glm,931,True,-14.625359444505689,2.365833434261251,0.610862926244471,-14.625359444505683,2.5500684996415,0.8026294923656989
398,dlvm,1000,3,5,0.3,8,3,400,1,glm,472,True,2.355177729021277,1.886692955384551,2.157127967288814,2.3551777290212774,2.3495102822690956,2.510666869000785
399,dlvm,1000,3,100,0.3,8,3,400,1,glm,933,True,-15.918384843480235,2.304888617830546,0.558952398291723,-15.918384843480233,2.529051153228487,0.7034581368839651
400,dlvm,1000,3,5,0.1,8,3,10,10,glm,394,True,2.6190471704378044,2.467870871243092,2.513544865339747,2.6190471704378036,2.4024886956366767,2.472635054674569
401,dlvm,1000,3,100,0.1,8,3,10,10,glm,751,True,-0.3727302327494335,0.2962407349123155,0.3958399813424254,-0.37273023274943357,0.6111705916844036,0.6246446123168463
402,dlvm,1000,3,5,0.3,8,3,10,10,glm,398,True,3.28810027882967,2.617205317609254,2.6394915220305766,3.2881002788296687,2.4166646901998425,2.4826095189723403
403,dlvm,1000,3,100,0.3,8,3,10,10,glm,726,True,0.1045884881045801,0.23191011089590974,0.35461745972474673,0.1045884881045801,0.3663999395631158,0.44100951619067597
404,dlvm,1000,3,5,0.1,8,3,400,10,glm,479,True,3.522219381865901,2.590393643479483,2.7665371549499755,3.5222193818659013,2.5286443974839274,2.6838449827484943
405,dlvm,1000,3,100,0.1,8,3,400,10,glm,944,True,-2.90930946777745,1.3582015433074726,0.1274844627578791,-2.90930946777745,1.511077205288547,0.20817961001344998
406,dlvm,1000,3,5,0.3,8,3,400,10,glm,484,True,2.9561235171710365,2.267701573183157,2.4432575151846248,2.9561235171710365,2.418233337832617,2.579622971575292
407,dlvm,1000,3,100,0.3,8,3,400,10,glm,954,True,-6.206256056651745,1.8448489566489261,0.42489066626829075,-6.206256056651744,1.9882072362171368,0.5194641528061382
408,lrmf,1000,3,5,0.1,8,3,10,0.1,glm,398,True,1.1048935727412619,1.081260483553855,1.083541487416369,1.1048935727412617,0.9755803763059723,0.9750844868860021
409,lrmf,1000,3,100,0.1,8,3,10,0.1,glm,686,True,8.566723046362574,8.503010345852333,8.534245092042468,8.566723046362572,8.189447098041303,8.184294083308949
410,lrmf,1000,3,5,0.3,8,3,10,0.1,glm,402,True,0.9977255159605077,0.9970810185303023,0.9971532488998491,0.9977255159605076,0.974789555136236,0.9746439158640828
411,lrmf,1000,3,100,0.3,8,3,10,0.1,glm,689,True,9.079286822199057,9.002368009504359,8.850802262613854,9.079286822199055,8.202893250350732,8.202617647403162
412,lrmf,1000,3,5,0.1,8,3,400,0.1,glm,489,True,1.4043615952268969,1.4054313007865726,1.4047561156378943,1.4043615952268969,1.3730590612922073,1.3725511839738442
413,lrmf,1000,3,100,0.1,8,3,400,0.1,glm,950,True,0.7494932620215388,0.8245163980654979,0.2727475231721792,0.7494932620215387,0.9516634355262176,0.42692701698030644
414,lrmf,1000,3,5,0.3,8,3,400,0.1,glm,494,True,1.5961657366382531,1.5970549232563656,1.5962162741889294,1.5961657366382531,1.51808340536076,1.517855306920746
415,lrmf,1000,3,100,0.3,8,3,400,0.1,glm,949,True,0.706975318165466,0.7713916371397964,0.32737283690989116,0.7069753181654661,0.9018963807315523,0.4891112244069717
416,lrmf,1000,3,5,0.1,8,3,10,1,glm,416,True,1.1975289226768686,1.192614256685629,1.1950102553918784,1.1975289226768686,1.2897029754051068,1.2906629694365221
417,lrmf,1000,3,100,0.1,8,3,10,1,glm,737,True,0.50210633128676,0.559034885510652,0.3092129459473991,0.5021063312867601,0.7038196723170442,0.4844780625429155
418,lrmf,1000,3,5,0.3,8,3,10,1,glm,411,True,1.3197351860027384,1.3274896059742562,1.34786655985407,1.3197351860027384,1.2769528780400612,1.2769334439245392
419,lrmf,1000,3,100,0.3,8,3,10,1,glm,753,True,0.960257329602339,0.893891510050797,0.6810280657259811,0.9602573296023388,1.0530641811699288,0.8516672210625263
420,lrmf,1000,3,5,0.1,8,3,400,1,glm,502,True,1.6156380360094658,1.536434384917176,1.5772196256699225,1.6156380360094655,1.4273316044373991,1.4287521889018961
421,lrmf,1000,3,100,0.1,8,3,400,1,glm,962,True,0.5869383776343272,0.728679000248448,0.44559398876992007,0.5869383776343272,0.8553467739521394,0.600216368798188
422,lrmf,1000,3,5,0.3,8,3,400,1,glm,504,True,1.2784241256313884,1.268152472849832,1.3172658777077493,1.2784241256313884,1.3066982214228238,1.3083313154884002
423,lrmf,1000,3,100,0.3,8,3,400,1,glm,966,True,0.4427229688775672,0.7299058790751438,0.4655129128633737,0.44272296887756724,0.8441938255385161,0.5988000488416099
424,lrmf,1000,3,5,0.1,8,3,10,10,glm,423,True,1.9785491695383035,1.9707530362675343,1.9714329278401657,1.9785491695383042,1.5929012395427893,1.5918772546141546
425,lrmf,1000,3,100,0.1,8,3,10,10,glm,747,True,0.7394640833460682,0.42641030922456286,0.39474305648925945,0.7394640833460681,0.6007414427604495,0.58100926117841
426,lrmf,1000,3,5,0.3,8,3,10,10,glm,423,True,1.8201946972851832,1.826347386694363,1.828512294484097,1.8201946972851826,1.5695899256052792,1.5683744472627348
427,lrmf,1000,3,100,0.3,8,3,10,10,glm,759,True,0.6613560362139815,0.46325737409702683,0.4519425940624286,0.6613560362139816,0.5822672510630048,0.567912123628685
428,lrmf,1000,3,5,0.1,8,3,400,10,glm,516,True,1.5947143508593078,1.5459964651813987,1.608797035291927,1.594714350859308,1.6595103985435025,1.6864604906348881
429,lrmf,1000,3,100,0.1,8,3,400,10,glm,977,True,0.4265222669247551,0.5023519418483327,0.333234294395527,0.42652226692475526,0.5485301195425367,0.3871856475556189
430,lrmf,1000,3,5,0.3,8,3,400,10,glm,518,True,1.6634556895119226,1.5748536189252642,1.6400765719372126,1.6634556895119226,1.6132273458657824,1.654004114869428
431,lrmf,1000,3,100,0.3,8,3,400,10,glm,980,True,0.62320499913435,0.7716093134543687,0.4858556281136917,0.6232049991343499,0.8503232370118726,0.5814564260905007
432,dlvm,1000,3,5,0.1,9,3,10,0.1,glm,433,True,1.5401502251008456,1.5217020486769393,1.5707017471067957,1.5401502251008454,1.225499766712783,1.2256292804727016
433,dlvm,1000,3,100,0.1,9,3,10,0.1,glm,719,True,2.2481323497824364,3.1747956217880784,2.81269656018344,2.248132349782437,4.009041045469773,3.5562717523719134
434,dlvm,1000,3,5,0.3,9,3,10,0.1,glm,434,True,1.5764420260318255,1.5587665766878622,1.7172937648449533,1.5764420260318253,1.2283391787920168,1.2280747123060975
435,dlvm,1000,3,100,0.3,9,3,10,0.1,glm,718,True,1.5989678466081774,1.9348991756540812,1.814330339611594,1.5989678466081774,4.029366928892225,3.6531521541411633
436,dlvm,1000,3,5,0.1,9,3,400,0.1,glm,525,True,2.423046936232744,2.4189924355597334,2.482537494249688,2.423046936232744,2.498851567639172,2.614549173657659
437,dlvm,1000,3,100,0.1,9,3,400,0.1,glm,1001,True,1.5153152972112998,2.54765822084892,0.7618621659271341,1.5153152972112998,2.83616241308499,1.0557822638030943
438,dlvm,1000,3,5,0.3,9,3,400,0.1,glm,531,True,2.74560054327767,2.677654449761487,2.746001444320015,2.7456005432776704,2.5115062499378777,2.6271509295819793
439,dlvm,1000,3,100,0.3,9,3,400,0.1,glm,992,True,1.477124138649838,2.358134569094755,0.72187972608263,1.4771241386498377,2.6472616895199894,0.8953897732347426
440,dlvm,1000,3,5,0.1,9,3,10,1,glm,446,True,2.7093668679374967,2.5325595880850598,2.559272438793063,2.7093668679374967,2.288079573748595,2.3393107847103924
441,dlvm,1000,3,100,0.1,9,3,10,1,glm,773,True,-1.0722482831636089,0.9947703730619925,0.9055083792554859,-1.0722482831636087,1.1058823137124918,0.9536845668093078
442,dlvm,1000,3,5,0.3,9,3,10,1,glm,446,True,2.0321557389279072,2.175771206929795,2.0839199563836805,2.0321557389279077,2.3286300660095556,2.380416177706857
443,dlvm,1000,3,100,0.3,9,3,10,1,glm,784,True,-1.5777797216716336,0.8247031364884743,0.7834818532051917,-1.5777797216716336,1.0316611669139084,0.9108441559136503
444,dlvm,1000,3,5,0.1,9,3,400,1,glm,539,True,3.8829836679242185,2.2711482676815735,2.371087217432736,3.88298366792422,2.389854386539339,2.4815473845064067
445,dlvm,1000,3,100,0.1,9,3,400,1,glm,1000,True,-0.2659217428774714,3.2933659717751382,0.9737336651506627,-0.26592174287747133,3.4644228374817176,1.20036843253982
446,dlvm,1000,3,5,0.3,9,3,400,1,glm,540,True,3.703338219211405,2.1202118350214194,2.248149312743787,3.7033382192114037,2.3122871285199795,2.3972947587184144
447,dlvm,1000,3,100,0.3,9,3,400,1,glm,1002,True,0.723446096692121,2.775829697126861,0.9785027211900916,0.723446096692121,2.9688949738996304,1.1054172298807503
448,dlvm,1000,3,5,0.1,9,3,10,10,glm,459,True,2.970837530946237,2.660890928582587,2.6382865239441124,2.970837530946237,2.331510324945859,2.3646975351688946
449,dlvm,1000,3,100,0.1,9,3,10,10,glm,795,True,-0.9752299523540666,1.005588839372046,0.8834676709823462,-0.9752299523540665,1.259485625816544,1.0965589471879311
450,dlvm,1000,3,5,0.3,9,3,10,10,glm,460,True,2.7827378593793464,2.5046845076657793,2.5101639470571357,2.782737859379346,2.398829363414177,2.44737802190623
451,dlvm,1000,3,100,0.3,9,3,10,10,glm,797,True,-1.5140130237089904,0.9477838145942452,0.9232731674865718,-1.5140130237089904,1.0862616870547477,0.9988894187924324
452,dlvm,1000,3,5,0.1,9,3,400,10,glm,549,True,5.752457675137305,2.5300214551957074,2.6846643846075104,5.752457675137307,2.4878071449371277,2.556310656983217
453,dlvm,1000,3,100,0.1,9,3,400,10,glm,1013,True,-2.028442415176044,2.4644563801745356,0.9492246282272191,-2.0284424151760443,2.58619693262131,1.0196342366618703
454,dlvm,1000,3,5,0.3,9,3,400,10,glm,554,True,11.060080720134964,2.7241033572706184,2.920206423366681,11.060080720134966,2.549046008996122,2.652530954033386
455,dlvm,1000,3,100,0.3,9,3,400,10,glm,1014,True,-1.8673989808171996,2.474329203676514,0.9308861875726278,-1.8673989808171996,2.6352665758771305,1.0503056025881583
456,lrmf,1000,3,5,0.1,9,3,10,0.1,glm,468,True,0.9059815722648077,0.9063635937470025,0.906881409671314,0.9059815722648074,0.8472681262627375,0.8478343894652973
457,lrmf,1000,3,100,0.1,9,3,10,0.1,glm,762,True,7.190055558777363,7.009316252803199,6.595061792858473,7.1900555587773605,7.863948916064487,7.862770390750086
458,lrmf,1000,3,5,0.3,9,3,10,0.1,glm,475,True,0.8337396162915763,0.8362624479052769,0.8334973780474684,0.833739616291576,0.847664987918288,0.8472418887641738
459,lrmf,1000,3,100,0.3,9,3,10,0.1,glm,763,True,8.538223605226035,8.477126549023517,8.852962280701604,8.538223605226035,7.947615173160978,7.947335622483092
460,lrmf,1000,3,5,0.1,9,3,400,0.1,glm,562,True,1.1243187249607023,1.1279555029820925,1.1326155553385462,1.124318724960702,1.2950676797065812,1.3092655720988182
461,lrmf,1000,3,100,0.1,9,3,400,0.1,glm,1024,True,1.2234245225374432,1.3174955652815115,0.910096585207171,1.223424522537443,1.4351341139225087,1.0622353283545778
462,lrmf,1000,3,5,0.3,9,3,400,0.1,glm,565,True,1.0955799357726945,1.0941142960143218,1.098509371977137,1.0955799357726943,1.294851213327951,1.3074284671720766
463,lrmf,1000,3,100,0.3,9,3,400,0.1,glm,1020,True,1.1528934331408711,1.2797802421531976,0.8156051080240587,1.1528934331408711,1.4034899188608179,0.981377385674114
464,lrmf,1000,3,5,0.1,9,3,10,1,glm,482,True,1.2759634513629967,1.2890142715319513,1.3063058461080188,1.275963451362997,1.158881647374438,1.1722546324026402
465,lrmf,1000,3,100,0.1,9,3,10,1,glm,806,True,0.8974968144874386,1.2564743534424343,0.9692542871945521,0.8974968144874385,1.375482962595189,1.123584669156409
466,lrmf,1000,3,5,0.3,9,3,10,1,glm,486,True,1.679164798660603,1.681291469118967,1.7134088574801973,1.6791647986606035,1.1845087721257355,1.1961165044106479
467,lrmf,1000,3,100,0.3,9,3,10,1,glm,809,True,0.7330009632516308,1.1666997365024807,0.8516127687242636,0.7330009632516308,1.2853802899103584,1.0007756771858558
468,lrmf,1000,3,5,0.1,9,3,400,1,glm,576,True,1.4185911990895874,1.3866590078078296,1.4033411408150438,1.418591199089587,1.6805602363351135,1.6882867169456985
469,lrmf,1000,3,100,0.1,9,3,400,1,glm,1036,True,0.7368450692750842,1.1375554126274163,0.841904019009088,0.7368450692750842,1.2112552028827193,0.9425610852145083
470,lrmf,1000,3,5,0.3,9,3,400,1,glm,577,True,1.3446886736263282,1.369623911855967,1.3667264423324126,1.3446886736263282,1.4683257103319145,1.473625789506473
471,lrmf,1000,3,100,0.3,9,3,400,1,glm,1040,True,0.8597049463827843,1.1325067099647548,0.9313451528452861,0.8597049463827843,1.2381885685863059,1.0560371195847873
472,lrmf,1000,3,5,0.1,9,3,10,10,glm,498,True,1.8063216387680403,1.803410212349636,1.797195320955782,1.80632163876804,1.5107117990002092,1.5259857346597545
473,lrmf,1000,3,100,0.1,9,3,10,10,glm,834,True,0.8964882953274302,1.0237501818942094,1.008612137849333,0.8964882953274299,1.1078878483978087,1.0946241705253668
474,lrmf,1000,3,5,0.3,9,3,10,10,glm,502,True,1.9394707405811613,1.9055580801237146,1.8798500686759576,1.9394707405811613,1.5417651441617863,1.560458177969821
475,lrmf,1000,3,100,0.3,9,3,10,10,glm,833,True,0.42664214986084575,0.9006996270601114,0.6533872497222808,0.42664214986084575,1.0381158633162872,0.8129143042393215
476,lrmf,1000,3,5,0.1,9,3,400,10,glm,591,True,1.7183227884126382,1.6850589414537995,1.6762726672411026,1.7183227884126386,1.7703912041860286,1.771703161582896
477,lrmf,1000,3,100,0.1,9,3,400,10,glm,1056,True,0.8976719597404487,1.1957924195025122,1.034983607437469,0.8976719597404486,1.2665116877398395,1.1271884925887565
478,lrmf,1000,3,5,0.3,9,3,400,10,glm,593,True,1.5048388451915462,1.4623056023116268,1.4810811438209641,1.5048388451915462,1.6907072281519009,1.7052705073610526
479,lrmf,1000,3,100,0.3,9,3,400,10,glm,1060,True,1.105920282657806,1.472760851135079,1.2647498121827887,1.105920282657806,1.4970872024561583,1.2925882852356239
